Latitude,Month,Year,LANCE,Trawl,N,Length,Sex,PSEUDAN,MAZOCRAES,LECITH,PARAHEM,HYSTER,CONTRAC,ANISAK.,TERRAN,CORYNOS,SCOLEX,Psudophyll,Bothrioceph.,NOTHOBOM
40,7,95,L4,8,45,131,M,0,0,3,0,1,1,0,0,0,73,0,0,0
40,7,95,L4,8,46,118,M,0,0,18,0,1,6,0,0,0,87,0,0,0
40,7,95,L4,8,47,75,M,1,0,0,0,0,1,0,0,0,0,0,0,0
40,7,95,L4,8,48,79,F,0,0,24,0,0,0,0,0,0,89,0,0,0
40,7,95,L4,8,49,76,F,0,0,0,0,0,1,0,0,0,21,0,0,0
39,7,95,L6,9,1,144,M,1,0,5,0,2,1,0,0,0,7,0,0,0
40,7,95,L5,9,1,163,F,1,0,7,0,20,4,0,0,0,44,0,0,0
40,7,95,L5,9,2,162,M,0,0,1,0,9,0,0,0,0,5,0,0,0
39,7,95,L6,9,2,148,M,0,0,0,0,14,2,0,0,0,0,0,0,0
39,7,95,L6,9,3,157,M,0,0,6,0,1,2,0,0,0,54,0,0,0
40,7,95,L5,9,3,138,F,0,0,14,0,0,1,0,0,0,19,0,0,0
39,7,95,L6,9,4,138,M,0,0,6,0,5,2,0,0,0,3,0,0,0
40,7,95,L5,9,4,134,F,0,0,0,0,1,1,0,0,0,15,0,0,0
39,7,95,L6,9,5,132,M,0,0,4,0,1,2,0,0,0,19,0,0,0
40,7,95,L5,9,5,120,F,0,0,76,0,1,2,0,0,0,13,0,0,0
39,7,95,L6,9,6,148,M,0,0,25,1,6,1,0,0,0,50,0,0,0
40,7,95,L5,9,6,114,F,1,0,6,0,0,0,0,0,0,19,0,0,0
39,7,95,L6,9,7,137,M,0,0,1,0,0,2,0,0,0,5,0,0,0
39,7,95,L6,9,8,148,M,0,0,1,0,7,0,0,0,0,31,0,0,0
39,7,95,L6,9,9,138,F,0,0,4,0,3,3,0,0,0,24,0,0,0
39,7,95,L6,9,10,131,F,0,0,27,0,2,0,0,0,0,11,0,0,0
39,7,95,L6,9,11,149,F,0,0,1,0,6,6,0,0,0,72,0,0,0
39,7,95,L6,9,12,149,M,0,0,1,0,3,5,0,0,0,8,0,0,0
39,7,95,L6,9,13,138,M,0,0,4,0,0,0,0,0,0,14,0,0,0
39,7,95,L6,9,14,122,M,0,0,1,0,0,0,0,0,0,1,0,0,0
39,7,95,L6,9,15,140,F,1,0,7,0,0,1,0,0,0,5,0,0,0
39,7,95,L6,9,16,156,M,0,0,1,0,7,0,0,0,0,11,0,0,0
39,7,95,L6,9,17,147,F,0,0,64,0,2,3,0,0,0,83,0,0,0
39,7,95,L6,9,18,132,M,0,0,3,0,1,4,0,0,0,28,0,0,0
39,7,95,L6,9,19,144,M,0,0,5,0,0,2,0,0,0,13,0,0,0
39,7,95,L6,9,20,145,F,0,0,14,0,1,2,0,0,0,7,0,0,0
39,7,95,L6,9,21,152,F,0,3,4,0,8,4,0,0,0,8,0,0,0
39,7,95,L6,9,22,140,F,2,0,0,0,3,2,0,0,0,13,0,0,0
39,7,95,L6,9,23,134,M,0,0,7,0,2,2,0,0,0,79,0,0,0
39,7,95,L6,9,24,136,F,0,0,0,0,2,1,0,0,0,19,0,0,0
39,7,95,L6,9,25,124,F,0,0,0,0,1,0,0,0,0,36,0,0,0
39,7,95,L6,9,26,151,F,0,0,1,0,2,1,1,0,0,12,0,0,0
39,7,95,L6,9,27,137,F,2,0,0,0,0,0,0,0,0,31,0,0,0
39,7,95,L6,9,28,138,F,1,0,82,0,0,0,0,0,0,33,0,0,0
39,7,95,L6,9,29,138,F,0,0,0,0,0,1,0,0,0,0,0,0,0
39,7,95,L6,9,30,127,M,0,0,0,0,2,0,0,0,0,37,0,0,0
39,7,95,L6,9,31,155,F,0,0,2,0,10,6,0,0,0,4,0,0,0
39,7,95,L6,9,32,129,F,0,0,0,0,2,2,0,0,0,56,0,0,0
39,7,95,L6,9,33,154,M,0,0,8,0,14,1,0,0,0,38,0,0,0
39,7,95,L6,9,34,120,F,0,0,0,0,5,1,0,0,0,3,0,0,0
39,7,95,L6,9,35,130,M,0,0,0,0,0,3,0,0,0,11,0,0,0
39,7,95,L6,9,36,133,F,0,0,0,0,0,1,0,0,0,8,0,0,0
39,7,95,L6,9,37,117,M,0,0,22,0,1,0,0,0,0,52,0,0,0
39,7,95,L6,9,38,158,M,0,0,5,0,5,0,0,0,0,42,0,0,0
39,7,95,L6,9,39,120,M,0,0,1,0,0,0,0,0,0,110,0,0,1
39,7,95,L6,9,40,142,M,0,0,14,0,2,0,0,0,0,38,0,0,0
39,7,95,L6,9,41,136,F,0,0,0,0,2,0,0,0,0,5,0,0,0
39,7,95,L6,9,42,110,M,0,0,5,0,0,0,0,0,0,6,0,0,0
39,7,95,L6,9,43,115,M,0,0,10,0,0,4,0,0,0,5,0,0,0
39,7,95,L6,9,44,139,F,0,0,0,0,2,0,0,0,0,0,0,0,0
39,7,95,L6,9,45,149,F,0,0,0,0,2,6,0,0,0,44,0,0,0
39,7,95,L6,9,46,131,M,0,0,1,0,0,1,0,0,0,21,0,0,0
39,7,95,L6,9,47,148,M,0,0,2,0,4,3,0,0,0,5,0,0,0
39,7,95,L6,9,48,120,M,1,0,3,0,0,2,0,0,0,56,0,0,0
39,7,95,L6,9,49,108,M,0,0,5,0,0,0,0,0,0,38,0,0,0
39,7,95,L6,9,50,112,M,0,0,2,0,0,2,0,0,0,4,0,0,0
39,7,95,L6,9,51,133,F,0,0,11,0,0,0,0,0,0,13,0,0,0
39,7,95,L6,9,52,134,M,0,0,3,1,2,1,0,0,3,33,0,0,0
39,7,95,L6,9,53,123,F,0,0,0,0,0,2,0,0,0,21,0,0,0
39,7,95,L6,9,54,120,F,0,0,162,0,0,2,0,0,0,85,0,0,0
39,7,95,L6,9,55,110,F,0,0,11,0,0,0,0,0,0,72,0,0,0
39,7,95,L6,9,56,117,M,0,0,3,0,1,0,0,0,0,32,0,0,0
39,7,95,L6,9,57,127,F,0,0,1,0,2,0,0,0,0,28,0,0,0
39,7,95,L6,9,58,111,M,0,0,11,0,0,0,0,0,0,16,0,0,0
38,7,95,L9,10,1,175,M,0,0,0,0,163,3,0,0,0,22,0,0,0
38,7,95,L9,10,2,167,F,1,0,2,0,23,7,0,0,0,11,0,0,0
38,7,95,L9,10,3,167,M,0,0,3,0,46,2,0,0,0,37,0,0,0
38,7,95,L9,10,4,171,M,0,0,0,0,104,2,0,0,0,37,0,0,0
38,7,95,L9,10,5,160,F,0,0,3,0,4,2,0,0,0,58,0,0,0
38,7,95,L9,10,6,165,M,0,0,0,0,14,4,0,0,0,18,0,0,0
38,7,95,L9,10,7,128,F,0,0,0,0,0,2,0,0,0,6,0,0,0
38,7,95,L9,10,8,130,M,0,0,0,0,1,1,0,0,0,14,0,0,0
38,7,95,L9,10,9,161,F,0,0,11,0,8,5,0,0,0,67,0,0,0
38,7,95,L9,10,10,160,F,0,0,3,0,8,5,0,0,0,59,0,0,0
38,7,95,L9,10,11,167,F,0,0,40,0,23,6,0,0,0,72,0,0,0
38,7,95,L9,10,12,171,M,0,0,2,0,42,4,0,0,0,3,0,0,0
38,7,95,L9,10,13,138,F,0,0,0,0,1,1,0,0,0,2,0,0,0
38,7,95,L9,10,14,180,M,0,2,0,0,56,0,0,0,0,19,0,0,0
38,7,95,L9,10,15,133,F,0,0,0,0,1,1,0,0,0,63,0,0,0
38,7,95,L9,10,16,137,M,0,0,33,1,1,3,0,0,0,55,0,0,0
38,7,95,L9,10,17,136,M,0,0,29,0,0,4,0,0,0,81,0,0,0
38,7,95,L9,10,18,130,M,0,0,5,0,0,1,0,0,0,58,0,0,0
38,7,95,L9,10,19,146,M,0,0,2,0,1,0,0,0,0,97,0,0,0
38,7,95,L9,10,20,148,M,0,0,6,0,0,0,0,0,0,23,0,0,0
38,7,95,L9,10,21,124,F,0,0,1,0,3,0,0,0,0,27,0,0,0
38,7,95,L9,10,22,136,M,0,0,3,0,1,0,0,0,0,41,0,0,0
38,7,95,L9,10,23,130,M,0,0,2,0,1,1,0,0,0,3,0,0,0
38,7,95,L9,10,24,167,M,0,0,5,1,31,7,0,0,0,5,0,0,0
38,7,95,L9,10,25,138,M,0,0,0,0,0,2,0,0,0,12,0,0,0
38,7,95,L9,10,26,136,M,0,0,14,0,0,2,0,0,0,78,0,0,0
38,7,95,L9,10,27,135,F,0,0,9,0,0,0,0,0,0,43,0,0,0
38,7,95,L9,10,28,117,M,0,0,4,0,0,0,0,0,0,14,0,0,0
38,7,95,L9,10,29,125,F,0,0,42,0,0,1,0,0,0,67,0,0,0
38,7,95,L9,10,30,128,F,0,0,6,0,0,2,0,0,0,36,0,0,0
38,7,95,L9,10,31,128,M,1,0,1,0,0,1,0,0,0,22,0,0,0
38,7,95,L9,10,32,125,M,0,0,0,1,0,2,0,0,0,67,0,0,0
38,7,95,L9,10,33,135,F,0,0,6,0,2,1,0,0,0,48,0,0,0
38,7,95,L9,10,34,121,F,0,0,5,0,0,1,0,0,0,29,0,0,0
38,7,95,L9,10,35,120,M,1,0,6,0,1,2,0,0,0,19,0,0,1
38,7,95,L9,10,36,117,F,0,0,2,0,0,5,0,0,0,25,0,0,0
38,7,95,L9,10,37,119,M,0,0,0,0,0,2,0,0,0,4,0,0,1
38,7,95,L9,10,38,120,F,0,0,4,0,0,0,0,0,0,93,0,0,0
38,7,95,L9,10,39,108,M,0,0,0,0,0,0,0,0,0,108,0,0,0
38,7,95,L9,10,40,118,M,0,0,0,0,0,0,0,0,0,7,0,0,0
37,8,94,L10,11,1,170,M,0,1,0,0,10,5,1,0,0,3,0,0,0
37,8,94,L10,11,2,166,M,0,0,9,0,3,13,0,0,0,85,0,0,0
37,8,94,L10,11,3,163,M,0,0,0,3,5,4,0,0,0,19,0,0,0
37,8,94,L10,11,4,132,F,0,0,7,0,0,0,0,0,0,43,0,0,0
37,8,94,L10,11,5,148,F,1,0,0,0,12,4,0,0,0,35,0,0,0
37,8,94,L10,11,6,124,M,0,0,4,2,0,1,0,0,0,62,0,0,0
37,8,94,L10,11,7,150,M,0,0,118,0,0,3,0,1,0,140,0,0,0
37,8,94,L10,11,8,143,M,0,0,0,0,0,1,0,0,0,11,0,0,0
37,8,94,L10,11,9,138,F,0,0,56,0,1,1,0,0,0,31,0,0,0
37,8,94,L10,11,10,141,F,0,7,1,0,0,2,1,0,0,52,0,0,0
37,8,94,L10,11,11,133,M,0,1,2,1,0,3,0,0,0,29,0,0,0
37,8,94,L10,11,12,124,F,0,0,3,0,0,1,0,0,0,14,0,0,0
37,8,94,L10,11,13,164,M,0,0,1,0,8,12,0,0,0,42,0,0,0
37,8,94,L10,11,14,156,M,0,0,8,1,0,0,1,0,0,3,0,0,0
37,8,94,L10,11,15,165,F,0,0,0,0,4,0,0,0,0,24,0,0,0
37,8,94,L10,11,16,144,M,1,0,23,1,1,3,0,0,0,49,0,0,0
37,8,94,L10,11,17,133,F,0,0,2,0,0,1,0,0,0,11,0,0,0
37,8,94,L10,11,18,127,M,0,0,8,0,0,0,0,0,0,52,0,0,0
37,8,94,L10,11,19,126,F,0,0,3,0,0,1,0,0,0,5,0,0,0
37,8,94,L10,11,20,121,F,0,0,6,0,0,1,0,0,0,18,0,0,0
37,8,94,L10,11,21,111,M,0,0,2,0,0,0,0,0,0,0,0,0,0
37,8,94,L10,11,22,109,F,0,0,0,0,0,0,0,0,0,8,0,0,0
37,8,94,L10,11,23,132,M,0,0,10,0,0,1,0,0,0,15,0,0,0
37,8,94,L10,11,24,147,F,0,0,0,0,1,3,0,0,0,17,0,0,0
37,8,94,L10,11,25,122,M,0,0,4,0,0,1,0,0,0,11,0,0,0
37,8,94,L10,11,26,105,M,0,0,2,0,0,0,0,0,0,28,0,0,0
37,8,94,L10,11,27,116,M,0,0,10,1,0,0,0,0,0,13,0,0,0
37,8,94,L10,11,28,122,F,0,0,5,0,0,0,0,0,0,37,0,0,0
37,8,94,L10,11,29,171,M,2,0,3,0,4,0,0,0,0,12,0,0,0
37,8,94,L10,11,30,122,F,0,0,5,0,0,0,0,0,0,4,0,0,0
37,8,94,L10,11,31,115,F,0,0,3,0,0,1,0,0,0,8,0,0,0
37,8,94,L10,11,32,125,M,0,0,6,1,0,1,0,0,0,30,0,0,0
37,8,94,L10,11,33,112,M,0,0,4,0,0,0,0,0,0,16,0,0,0
37,8,94,L10,11,34,127,M,0,0,3,2,0,0,0,0,0,31,0,0,0
37,8,94,L10,11,35,107,M,0,0,2,0,0,0,0,0,0,2,0,0,0
37,8,94,L10,11,36,105,M,0,0,1,0,0,0,0,0,0,0,0,0,0
37,8,94,L10,11,37,102,F,0,0,0,0,0,2,0,0,0,1,0,0,0
37,8,94,L10,11,38,116,M,0,0,3,0,0,0,0,0,0,9,0,0,0
37,8,94,L10,11,39,91,M,0,0,0,0,0,4,0,0,0,22,0,0,0
37,8,94,L10,11,40,120,F,0,0,1,0,0,1,0,0,0,31,0,0,0
37,8,94,L10,11,41,134,M,0,0,0,5,1,0,0,0,0,40,0,0,0
37,8,94,L10,11,42,98,F,0,0,0,1,0,0,0,0,0,7,0,0,0
37,8,94,L10,11,43,153,F,0,0,2,1,2,1,0,0,0,7,0,0,0
37,8,94,L10,11,44,137,M,0,0,2,1,0,3,0,0,0,29,0,0,0
37,8,94,L10,11,45,140,F,1,0,1,1,3,1,0,0,0,6,0,0,0
37,8,94,L10,11,46,100,F,1,0,1,0,0,1,0,0,0,13,0,0,0
37,8,94,L10,11,47,110,F,0,0,5,0,0,1,0,0,0,11,0,0,0
37,8,94,L10,11,48,161,M,0,0,1,0,3,1,0,0,0,17,0,0,0
37,8,94,L10,11,49,94,F,0,0,0,0,0,0,0,0,0,2,0,0,0
37,8,94,L10,11,50,125,M,0,0,3,0,1,3,0,0,0,24,0,0,0
37,8,94,L10,11,51,105,M,0,0,2,0,0,0,0,0,0,3,0,0,0
37,8,94,L10,11,52,104,F,0,0,3,0,0,0,0,0,0,1,0,0,0
37,8,94,L10,11,53,122,F,0,0,0,0,0,0,0,0,0,4,0,0,0
37,8,94,L10,11,54,132,F,0,0,1,0,0,0,0,0,0,5,0,0,0
37,8,94,L10,11,55,154,F,0,0,0,0,2,0,0,0,0,4,0,0,0
37,8,94,L10,11,56,160,M,0,0,10,0,2,0,0,0,0,19,0,0,0
37,8,94,L10,11,57,108,M,0,0,0,1,0,0,0,0,0,18,0,0,0
37,8,94,L10,11,58,137,M,0,0,8,0,0,3,0,0,0,43,0,0,1
37,8,94,L10,11,59,99,M,0,0,3,0,0,0,0,0,0,3,0,0,0
37,8,94,L10,11,60,123,M,0,0,5,0,0,0,0,0,0,22,0,0,0
37,8,94,L10,11,61,97,F,0,0,1,0,0,0,0,0,0,0,0,0,0
37,8,94,L10,11,62,161,F,0,0,1,0,8,3,0,0,0,17,0,0,0
37,8,94,L10,11,63,133,F,0,0,1,0,2,4,0,0,0,19,0,0,0
37,8,94,L10,11,64,168,F,0,0,1,0,8,1,0,0,0,13,0,0,0
37,8,94,L10,11,65,157,F,0,0,2,0,13,3,0,0,1,35,0,0,0
37,8,94,L10,11,66,141,F,0,0,3,0,1,4,0,0,0,12,0,0,0
37,8,94,L10,11,67,145,F,0,0,0,1,0,1,0,0,0,3,0,0,0
37,8,94,L10,11,68,99,M,0,0,1,0,0,0,0,0,0,5,0,0,0
37,8,94,L10,11,69,122,M,0,0,4,0,0,0,0,0,0,4,0,0,0
37,8,94,L10,11,70,104,F,0,0,0,0,0,0,0,0,0,5,0,0,0
37,8,94,L10,11,71,97,F,0,0,1,0,0,0,0,0,0,23,0,0,0
37,8,94,L10,11,72,99,F,0,0,4,0,0,0,0,0,0,3,0,0,0
37,8,94,L10,11,73,96,M,0,0,0,0,0,0,0,0,0,5,0,0,0
37,8,94,L10,11,74,107,F,0,0,0,0,0,0,0,0,0,7,0,0,0
37,8,94,L10,11,75,99,F,0,0,0,0,0,0,0,0,0,19,0,0,0
37,8,94,L10,11,76,102,M,0,0,3,0,0,0,0,0,0,2,0,0,0
37,8,94,L10,11,77,98,M,0,0,0,0,0,0,0,0,0,6,0,0,0
40,8,94,L18,12,1,182,F,0,0,0,0,28,9,0,0,0,21,0,0,0
40,8,94,L18,12,2,165,M,0,0,0,0,7,1,0,0,0,27,0,0,0
40,8,94,L18,12,3,183,M,0,1,1,0,16,1,0,0,0,50,0,0,0
40,8,94,L18,12,4,179,F,0,0,0,0,79,0,0,0,0,9,0,0,0
40,8,94,L18,12,5,159,M,1,0,0,0,3,3,0,0,0,58,0,0,0
40,8,94,L18,12,6,180,M,0,0,0,0,16,2,0,0,0,8,0,0,0
40,8,94,L18,12,7,155,M,2,0,3,1,0,9,0,0,0,150,0,0,0
40,8,94,L18,12,8,164,M,0,0,2,1,5,9,0,0,0,95,0,0,0
40,8,94,L18,12,9,163,M,0,0,1,1,2,5,0,0,0,160,0,0,0
40,8,94,L18,12,10,160,F,0,0,1,0,1,6,0,0,0,47,0,0,0
40,8,94,L18,12,11,156,M,0,0,5,2,4,2,0,0,0,17,0,0,0
40,8,94,L18,12,12,150,M,0,2,3,0,2,10,0,0,0,4,0,0,0
40,8,94,L18,12,13,159,M,0,0,3,0,43,5,0,0,0,7,0,0,0
40,8,94,L18,12,14,155,M,2,0,2,0,2,3,0,0,0,41,0,0,0
40,8,94,L18,12,15,148,M,0,0,4,0,1,5,0,0,0,15,0,0,0
40,8,94,L18,12,16,163,M,1,0,1,0,17,12,0,0,0,32,0,0,0
40,8,94,L18,12,17,147,M,0,0,0,0,3,7,0,0,0,5,0,0,0
40,8,94,L18,12,18,165,M,0,0,0,1,0,1,0,0,0,7,0,0,0
40,8,94,L18,12,19,150,M,1,0,0,0,3,6,0,0,0,0,0,0,0
40,8,94,L18,12,20,154,M,0,0,4,0,2,5,0,0,0,95,0,0,0
40,8,94,L18,12,21,181,M,0,0,0,0,83,5,1,0,0,19,0,3,0
40,8,94,L18,12,22,187,F,0,0,3,0,238,16,0,0,0,96,0,0,0
40,8,94,L18,12,23,154,M,5,0,0,0,2,9,0,0,0,11,0,0,0
40,8,94,L18,12,24,165,M,0,0,4,1,18,8,0,0,0,49,0,0,0
40,8,94,L18,12,25,155,M,1,0,14,0,3,1,0,0,0,16,0,0,0
40,8,94,L18,12,26,145,M,0,0,7,0,1,2,0,0,0,19,0,0,0
40,8,94,L18,12,27,175,M,2,0,40,0,10,9,0,0,0,63,0,0,0
40,8,94,L18,12,28,168,F,0,0,0,0,41,2,2,0,0,22,0,0,0
40,8,94,L18,12,29,157,M,0,0,2,3,3,4,0,0,0,68,0,0,0
40,8,94,L18,12,30,165,M,0,0,33,0,18,4,0,0,0,44,0,0,0
40,8,94,L18,12,31,168,M,0,0,11,0,2,4,0,0,0,44,0,0,0
40,8,94,L18,12,32,167,M,1,0,2,0,23,3,0,0,0,59,1,0,0
40,8,94,L18,12,33,169,M,0,0,3,2,2,0,0,0,0,15,0,0,0
40,8,94,L18,12,34,158,M,0,0,4,0,0,8,0,0,0,69,0,0,0
40,8,94,L18,12,35,165,M,0,0,1,0,19,1,1,0,0,41,0,0,0
40,8,94,L18,12,36,167,M,0,0,3,0,2,5,0,0,1,17,0,0,0
40,8,94,L18,12,37,152,M,1,0,2,0,0,8,0,0,0,2,0,0,0
40,8,94,L18,12,38,138,M,1,0,2,0,0,1,0,0,0,9,0,0,0
40,8,94,L18,12,39,166,M,0,0,0,0,0,4,0,0,0,16,0,0,0
40,8,94,L18,12,40,147,M,0,0,38,0,0,1,0,0,0,105,0,0,0
40,8,94,L18,12,41,163,M,0,0,7,1,12,3,0,0,0,140,0,0,0
40,8,94,L18,12,42,158,M,0,0,2,0,0,2,0,0,0,44,0,0,0
40,8,94,L18,12,43,163,M,0,0,5,0,7,4,0,0,0,6,0,0,0
40,8,94,L18,12,44,166,F,0,0,0,0,5,7,0,0,0,5,0,0,0
40,8,94,L18,12,45,144,M,0,0,3,0,0,2,0,0,0,89,0,0,0
40,8,94,L18,12,46,155,M,0,0,2,0,4,4,1,0,0,5,0,0,0
40,8,94,L18,12,47,146,M,0,0,0,0,2,4,0,0,0,7,0,0,0
40,8,94,L18,12,48,174,M,0,0,1,0,8,5,0,0,0,6,0,0,0
40,8,94,L18,12,49,178,M,0,0,0,1,93,15,0,0,0,87,0,0,0
40,8,94,L18,12,50,145,M,1,0,2,0,2,0,0,0,0,10,0,0,0
40,8,94,L18,12,51,185,M,0,0,12,0,266,12,7,0,0,34,0,0,0
40,8,94,L18,12,52,164,F,0,0,1,0,0,5,0,0,0,147,0,0,0
40,8,94,L18,12,53,166,M,0,0,0,0,2,2,0,0,1,3,0,0,0
40,8,94,L18,12,54,170,M,3,0,0,0,1,10,0,0,0,29,0,0,0
40,8,94,L18,12,55,138,M,1,0,0,0,0,6,0,0,0,49,0,0,0
40,8,94,L18,12,56,156,M,0,0,2,0,0,5,0,0,0,2,0,0,0
40,8,94,L18,12,57,162,M,0,0,3,4,1,7,0,0,0,35,0,0,0
40,8,94,L18,12,58,172,F,0,0,0,1,2,5,0,0,0,1,0,0,0
40,8,94,L18,12,59,167,M,0,0,1,0,14,2,1,0,0,57,0,0,0
40,8,94,L18,12,60,145,M,1,0,1,2,1,1,0,0,0,17,0,0,0
40,8,94,L18,12,61,143,M,1,0,0,0,1,1,1,0,0,0,0,0,0
40,8,94,L18,12,62,164,M,1,0,12,0,3,4,0,0,0,8,0,0,0
40,8,94,L18,12,63,144,M,0,0,2,1,4,3,1,0,0,43,0,0,0
40,8,94,L18,12,64,182,M,0,0,0,0,59,5,0,0,0,0,0,0,0
40,8,94,L18,12,65,176,F,0,0,1,0,28,5,1,0,0,7,0,0,0
40,8,94,L18,12,66,162,M,1,0,0,0,3,4,0,0,0,4,0,0,0
40,8,94,L18,12,67,180,F,0,2,0,0,21,4,1,0,0,3,0,0,0
40,8,94,L18,12,68,177,M,0,1,0,0,139,4,1,0,0,19,0,0,0
40,8,94,L18,12,69,176,F,0,0,1,0,40,3,0,0,0,89,0,0,0
40,8,94,L18,12,70,174,M,0,0,1,0,19,2,0,0,0,10,0,0,0
40,8,94,L18,12,71,172,M,0,0,0,0,0,0,0,0,0,24,0,0,0
40,8,94,L18,12,72,177,M,0,0,0,0,18,10,0,0,0,0,0,0,0
40,8,94,L18,12,73,163,M,0,0,2,0,3,0,0,0,0,11,0,0,0
40,8,94,L18,12,74,181,F,0,0,0,0,16,2,0,0,0,9,0,0,0
40,8,94,L18,12,75,167,M,0,0,4,2,3,3,0,0,0,14,0,0,0
40,8,94,L18,12,76,177,F,0,0,0,0,42,17,0,0,0,73,0,0,0
40,8,94,L18,12,77,172,M,1,0,0,0,109,7,3,0,0,1,0,0,0
40,8,94,L18,12,78,166,M,0,0,0,0,13,5,0,0,0,7,0,0,0
40,8,94,L18,12,79,186,F,0,0,0,0,25,6,2,0,0,29,0,0,0
40,8,94,L18,12,80,160,M,1,0,6,0,6,0,0,0,0,8,0,0,0
40,8,94,L18,12,81,164,M,1,0,0,0,4,4,0,0,0,38,0,0,0
40,8,94,L18,12,82,164,M,1,0,0,0,2,2,0,0,0,52,0,0,0
40,8,94,L18,12,83,166,M,1,1,2,0,2,2,0,0,0,4,0,0,0
40,8,94,L18,12,84,173,M,0,0,1,0,17,2,0,0,0,12,0,0,0
40,8,94,L18,12,85,186,F,0,0,0,0,74,11,0,0,0,68,0,0,0
40,8,94,L18,12,86,170,F,0,0,1,0,17,1,1,0,0,9,0,0,0
40,8,94,L18,12,87,175,M,0,0,0,0,26,1,1,0,0,0,0,0,0
40,8,94,L18,12,88,164,M,0,0,6,0,45,3,0,0,0,3,0,0,0
40,8,94,L18,12,89,174,M,0,1,0,0,4,2,0,0,0,26,0,0,0
40,8,94,L18,12,90,155,M,0,0,0,0,3,6,0,0,0,8,0,0,0
40,8,94,L18,12,91,180,M,0,0,3,0,54,7,0,0,0,49,0,0,0
40,8,94,L18,12,92,160,M,0,0,1,0,2,3,0,0,0,71,0,0,0
40,8,94,L18,12,93,172,M,0,0,8,0,5,2,0,0,0,9,0,0,0
40,8,94,L18,12,94,166,M,0,0,0,0,43,5,0,0,0,7,0,0,0
40,8,94,L18,12,95,164,M,0,0,0,0,4,3,0,0,0,9,0,0,0
40,8,94,L18,12,96,134,M,0,0,1,0,1,1,0,0,0,27,0,0,0
40,8,94,L18,12,97,150,M,0,0,26,0,0,7,0,0,0,18,0,0,0
40,8,94,L18,12,98,158,M,0,0,2,0,9,1,0,0,0,5,0,0,0
40,8,94,L18,12,99,147,M,0,0,0,0,3,1,0,0,2,1,0,0,0
40,8,94,L18,12,100,146,M,0,0,3,0,8,8,0,0,0,4,0,0,0
40,8,94,L18,12,101,145,M,0,0,9,0,0,0,0,0,0,32,0,0,0
40,8,94,L18,12,102,142,M,0,0,0,0,0,4,0,0,0,19,0,0,0
35,8,94,L2,13,1,170,F,0,0,3,0,0,4,0,0,0,30,0,0,0
35,8,94,L2,13,2,161,M,1,0,3,0,7,2,0,0,0,25,0,0,0
35,8,94,L2,13,3,141,M,0,0,0,0,0,0,0,0,0,3,0,0,0
35,8,94,L2,13,4,154,F,0,0,3,0,4,1,0,0,0,29,0,0,0
35,8,94,L2,13,5,125,M,0,0,5,0,0,3,0,0,0,8,0,0,0
35,8,94,L2,13,6,122,M,0,0,0,0,0,1,0,0,0,2,0,0,0
35,8,94,L2,13,7,123,M,0,0,0,0,0,0,0,0,0,19,0,0,0
35,8,94,L2,13,8,123,F,0,0,2,0,0,1,0,0,0,11,0,0,0
35,8,94,L2,13,9,125,M,0,0,5,0,0,0,0,0,0,3,0,0,0
35,8,94,L2,13,10,162,F,0,0,0,0,1,3,0,0,0,5,0,0,0
35,8,94,L2,13,11,158,F,0,0,8,0,0,2,0,0,0,8,0,0,0
35,8,94,L2,13,12,130,M,1,0,0,0,0,1,0,0,0,9,0,0,0
35,8,94,L2,13,13,126,F,0,0,9,0,0,1,0,0,0,22,0,0,0
35,8,94,L2,13,14,136,M,0,0,2,0,0,5,0,0,0,2,0,0,0
35,8,94,L2,13,15,158,F,0,0,6,0,3,1,0,0,0,8,0,0,0
35,8,94,L2,13,16,139,F,0,0,5,0,1,1,0,0,0,6,0,0,0
35,8,94,L2,13,17,129,M,1,0,2,0,0,0,0,0,1,5,0,0,0
35,8,94,L2,13,18,132,F,0,0,3,0,0,1,0,0,0,0,0,0,0
35,8,94,L2,13,19,125,M,0,0,6,0,0,1,0,0,0,49,0,0,0
35,8,94,L2,13,20,123,M,0,0,3,0,0,1,0,0,0,33,0,0,0
35,8,94,L2,13,21,149,F,0,0,2,0,3,3,0,0,0,9,0,0,0
35,8,94,L2,13,22,143,F,0,0,0,0,0,0,0,0,0,5,0,0,0
35,8,94,L2,13,23,127,M,0,0,0,0,0,4,0,0,0,9,0,0,0
35,8,94,L2,13,24,122,F,0,0,3,0,0,1,0,0,0,16,0,0,0
35,8,94,L2,13,25,125,F,0,0,3,0,0,0,0,0,0,18,0,0,0
35,8,94,L2,13,26,131,F,0,0,6,0,0,0,0,0,0,10,0,0,0
35,8,94,L2,13,27,158,F,0,2,6,0,13,2,0,0,0,6,0,0,0
35,8,94,L2,13,28,148,F,1,0,0,0,2,2,0,0,0,5,0,0,0
35,8,94,L2,13,29,143,F,0,0,1,0,3,0,0,0,0,7,0,0,0
35,8,94,L2,13,30,135,F,0,0,3,0,0,1,0,0,0,30,0,0,0
35,8,94,L2,13,31,139,F,0,0,1,1,2,2,0,0,0,0,0,0,0
35,8,94,L2,13,32,125,M,0,0,3,0,0,0,0,0,0,2,0,0,0
35,8,94,L2,13,33,141,F,0,0,2,0,0,3,0,0,0,17,0,0,0
35,8,94,L2,13,34,135,F,0,0,4,0,0,4,0,0,0,39,0,0,0
